ID,EQUIPO_ID,PUNTOS,PUNTOS_MEDIA,NOMBRE,APODO,SLUG,POSICION_ID,POSICION,VALOR_MERCADO,ESTADO_JUGADOR,SEMANA_1,SEMANA_2,SEMANA_3,SEMANA_4,SEMANA_5,SEMANA_6,SEMANA_7,SEMANA_8,SEMANA_9,SEMANA_10,SEMANA_11,SEMANA_12,SEMANA_13,SEMANA_14,SEMANA_15,SEMANA_16,SEMANA_17,SEMANA_18,SEMANA_19,SEMANA_20,SEMANA_21,SEMANA_22,SEMANA_23,SEMANA_24,SEMANA_25,SEMANA_26,SEMANA_27,SEMANA_28,SEMANA_29,SEMANA_30,SEMANA_31,SEMANA_32,SEMANA_33,SEMANA_34,SEMANA_35,SEMANA_36,SEMANA_37,SEMANA_38,SEMANA_1_AGGR,SEMANA_2_AGGR,SEMANA_3_AGGR,SEMANA_4_AGGR,SEMANA_5_AGGR,SEMANA_6_AGGR,SEMANA_7_AGGR,SEMANA_8_AGGR,SEMANA_9_AGGR,SEMANA_10_AGGR,SEMANA_11_AGGR,SEMANA_12_AGGR,SEMANA_13_AGGR,SEMANA_14_AGGR,SEMANA_15_AGGR,SEMANA_16_AGGR,SEMANA_17_AGGR,SEMANA_18_AGGR,SEMANA_19_AGGR,SEMANA_20_AGGR,SEMANA_21_AGGR,SEMANA_22_AGGR,SEMANA_23_AGGR,SEMANA_24_AGGR,SEMANA_25_AGGR,SEMANA_26_AGGR,SEMANA_27_AGGR,SEMANA_28_AGGR,SEMANA_29_AGGR,SEMANA_30_AGGR,SEMANA_31_AGGR,SEMANA_32_AGGR,SEMANA_33_AGGR,SEMANA_34_AGGR,SEMANA_35_AGGR,SEMANA_36_AGGR,SEMANA_37_AGGR,SEMANA_38_AGGR
875,VAL,36,1.5,"Uroš Račić","Racic",racic,3,Centrocampista,562961,ok,2,6,2,0,0,0,0,2,0,1,2,2,4,7,0,3,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,10,10,10,10,12,12,13,15,17,21,28,28,31,31,32,32,32,33,33,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36
876,VAL,63,2.739130434782609,"Hugo Guillamón","Guillamón",hugo-g,3,Centrocampista,568756,ok,-2,0,6,4,3,1,2,6,1,0,-4,13,1,0,3,4,5,3,1,0,4,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,12,14,20,21,21,17,30,31,31,34,38,43,46,47,47,51,53,61,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63
877,VIL,149,5.96,"Gerónimo Rulli","Rulli",gero-rulli,1,Portero,8368666,ok,7,10,1,1,9,0,11,11,3,11,0,2,9,4,2,4,13,6,10,1,3,9,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,18,104,27,27,38,49,52,63,63,65,74,78,80,84,97,103,114,115,118,127,137,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
880,ATH,86,4.095238095238095,"Unai Vencedor Paris","Vencedor",vencedor,3,Centrocampista,1372145,ok,5,6,4,5,5,2,5,5,3,8,4,4,0,6,2,6,3,3,4,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,15,20,25,27,32,37,64,45,49,53,53,59,61,70,73,76,83,84,79,79,79,79,86,86,86,86,86,86,86,86,86,86,86,86,86,86
881,BET,23,1.6428571428571428,"Martín Montoya Torralbo","Montoya",montoya,2,Defensa,558570,injured,3,3,3,0,0,9,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,9,9,18,18,18,18,18,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
882,BET,32,1.3333333333333333,"Aitor Ruibal García","Aitor Ruibal",aitor-r,4,Delantero,559206,ok,2,1,4,0,0,3,0,2,0,0,2,1,0,2,6,5,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,7,7,10,10,12,12,12,14,15,15,17,23,28,28,28,28,29,29,29,30,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
885,GRA,32,1.391304347826087,"Alberto Soro","Soro",soro,4,Delantero,558966,ok,2,0,0,2,0,0,7,4,0,0,3,3,1,2,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,11,15,30,15,18,21,22,24,24,27,30,30,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32
886,LEV,104,4.7272727272727275,"Jorge De Frutos","De Frutos",de-frutos-1,3,Centrocampista,1737724,ok,4,6,3,0,0,2,2,3,5,5,2,3,6,7,4,8,16,2,2,0,11,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,13,13,15,17,20,25,30,32,35,41,48,52,60,76,78,80,80,103,82,86,92,104,104,104,104,104,104,104,104,104,104,104,104,104,104
887,LEV,45,1.9565217391304348,"Francisco Javier Hidalgo","Son",son,3,Centrocampista,558598,ok,4,0,0,2,3,0,0,0,0,0,4,3,5,6,3,6,2,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,9,9,9,9,9,9,13,16,21,27,30,36,38,38,38,38,45,38,40,40,45,45,45,45,45,45,45,45,45,45,45,45,45,45
888,LEV,46,2.090909090909091,"Daniel Gómez Alcón","Dani Gómez",dani-gomez-1,4,Delantero,558976,ok,2,0,0,2,8,2,1,0,2,2,3,1,1,2,0,0,0,3,1,0,3,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,12,14,15,15,17,19,22,23,24,26,26,26,26,29,30,30,46,30,32,43,46,46,46,46,46,46,46,46,46,46,46,46,46,46
889,RSO,78,3.5454545454545454,"Martín Zubimendi","Zubimendi",zubimendi,3,Centrocampista,904973,ok,0,5,7,2,6,2,4,4,5,0,6,3,5,2,4,4,1,2,1,1,0,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,14,20,22,26,30,35,35,41,44,49,51,55,59,60,62,63,64,64,64,68,75,78,78,78,78,78,78,78,78,78,78,78,78,78,78
894,ALA,8,0.36363636363636365,"Javier Lopez Carballo","Javi López",j-lopez,2,Defensa,558686,ok,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
895,ATH,44,2.2,"Oier Zarraga","Zarraga",zarraga,3,Centrocampista,560372,ok,1,1,2,2,1,3,0,2,2,1,0,0,0,2,1,5,2,2,0,6,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,7,10,10,12,18,13,13,13,13,15,16,23,25,27,27,34,28,40,43,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
898,CEL,64,3.2,"Renato Tapia","Tapia",tapia-1,3,Centrocampista,628423,ok,4,6,5,3,2,1,7,6,0,0,2,5,1,0,2,3,8,4,0,0,2,-1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,18,20,21,28,34,34,34,36,41,42,42,44,47,55,59,59,59,61,60,62,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
905,BET,38,2.111111111111111,"Claudio Bravo","Claudio Bravo",c-bravo,1,Portero,562520,ok,0,0,0,0,2,5,8,0,0,1,4,6,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,15,15,15,16,20,26,26,26,26,26,26,26,26,26,34,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
908,RMA,0,0,"Andriy Lunin","Lunin",lunin,1,Portero,559925,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,BET,62,2.9523809523809526,"Víctor Ruiz","Víctor Ruiz",victor-ruiz,2,Defensa,637725,ok,3,5,4,5,1,0,0,0,0,0,5,0,0,8,3,9,8,3,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,17,18,18,18,18,18,18,23,23,23,31,34,43,51,54,56,56,56,57,57,57,62,62,62,62,62,62,62,62,62,62,62,62,62,62
912,SEV,111,5.045454545454546,"Marcos Acuña","Acuña",m-acuna,2,Defensa,19514351,ok,6,5,9,0,6,0,10,2,2,2,-1,4,14,3,7,10,0,2,6,8,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,20,20,26,26,36,38,40,42,41,45,59,62,69,79,79,81,87,95,95,97,104,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
913,VAL,48,2.0869565217391304,"Yunus Musah","Yunus",y-musah,3,Centrocampista,565549,ok,0,0,2,2,2,2,3,5,3,0,2,0,2,1,1,1,2,1,0,1,5,9,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,8,11,16,19,19,21,21,23,24,25,26,28,29,29,30,35,44,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
918,BAR,33,5.5,"Pedro González","Pedri",pedri,3,Centrocampista,35859914,ok,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,16,19,28,33,33,33,33,33,33,33,33,33,33,33,33,33,33
919,LEV,43,2.15,"Mickaël Malsa","Malsa",malsa,3,Centrocampista,558823,ok,1,2,0,1,5,0,0,0,0,0,6,-1,10,6,2,2,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,9,9,9,9,9,9,15,14,24,30,32,34,34,34,34,35,43,37,38,39,43,43,43,43,43,43,43,43,43,43,43,43,43,43
922,ELC,82,3.4166666666666665,"José Antonio Morente Oliva","Tete Morente",t-morente,3,Centrocampista,593157,ok,1,1,0,0,3,0,2,0,0,2,4,1,0,2,7,12,2,15,3,11,5,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,5,5,7,7,7,9,13,14,14,16,23,35,37,52,55,66,71,72,77,80,82,82,82,82,82,82,82,82,82,82,82,82,82,82
923,ELC,59,2.5652173913043477,"José Raúl Gutiérrez Parejo","Raúl Guti",raul-guti,3,Centrocampista,577788,ok,4,2,5,7,3,3,6,6,2,3,3,2,0,2,1,0,0,2,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,18,21,24,30,36,38,41,44,46,46,48,49,49,49,51,51,52,52,56,57,57,59,59,59,59,59,59,59,59,59,59,59,59,59,59
924,ELC,110,6.111111111111111,"Lucas Boyé","Boyé",lucas-boye,4,Delantero,4587126,doubtful,4,2,2,5,0,0,0,2,11,9,3,4,14,3,2,4,9,8,0,0,7,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,13,13,13,13,15,26,35,38,42,56,59,61,65,74,82,82,82,89,102,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
927,ATH,92,3.8333333333333335,"Alejandro Berenguer Remiro","Berenguer",alex-berenguer,4,Delantero,1062730,suspended,6,1,7,3,7,1,6,3,3,2,1,3,2,1,0,1,2,2,9,5,0,6,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,17,24,25,31,34,46,36,37,40,42,43,43,47,49,51,60,65,65,71,74,80,92,92,92,92,92,92,92,92,92,92,92,92,92,92
930,GRA,114,4.56,"Luis Suárez","Luis Suárez",l-suarez,4,Delantero,3749248,ok,1,10,3,8,2,0,4,3,10,2,1,10,6,7,2,3,4,13,3,5,10,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,22,24,24,28,31,89,33,34,44,50,57,59,62,66,79,92,97,107,107,110,111,114,114,114,114,114,114,114,114,114,114,114,114,114,114
938,BAR,70,3.6842105263157894,"Sergiño Dest","Dest",dest,2,Defensa,1998523,ok,8,4,3,0,2,6,14,0,9,4,5,2,0,0,0,3,0,0,0,0,0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,15,15,17,23,37,37,46,50,55,57,57,57,57,60,60,60,60,60,60,65,67,68,70,70,70,70,70,70,70,70,70,70,70,70,70,70
939,BAR,88,4.631578947368421,"Ronald Araújo","R. Araujo",r-araujo,2,Defensa,30927967,ok,1,2,4,11,12,9,2,1,0,0,0,0,2,1,5,4,0,3,7,0,0,9,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,57,19,28,30,31,31,31,31,31,33,34,39,43,43,46,64,64,64,73,80,83,88,88,88,88,88,88,88,88,88,88,88,88,88,88
942,OSA,54,3.176470588235294,"Ante Budimir","Budimir",budimir,4,Delantero,561180,ok,4,2,0,0,0,0,0,0,0,0,0,1,1,2,9,3,2,0,1,10,2,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,7,8,10,19,22,24,24,25,35,37,43,48,52,54,54,54,54,54,54,54,54,54,54,54,54,54,54
943,SEV,51,2.6842105263157894,"Karim Rekik","Rekik",k-rekik,2,Defensa,593372,injured,3,2,4,2,1,0,5,0,6,0,0,0,0,0,0,0,1,5,2,0,4,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,29,10,10,15,15,21,21,21,21,21,21,21,21,22,27,31,31,35,36,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
944,VIL,79,3.95,"Juan Foyth","Foyth",juan-foyth,2,Defensa,3491241,ok,7,7,3,1,7,0,9,8,1,4,0,0,0,4,-1,2,0,4,0,3,5,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,17,56,24,24,33,41,42,46,46,46,46,50,49,51,51,55,55,59,64,64,70,77,79,79,79,79,79,79,79,79,79,79,79,79,79,79
947,CAD,126,5.04,"Jeremías Ledesma","Ledesma",ledesma,1,Portero,1629156,ok,4,7,1,2,5,9,4,10,3,3,2,7,12,2,-1,1,7,12,5,3,4,12,-2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,12,14,19,28,32,42,45,48,50,57,69,71,70,71,78,90,95,98,102,114,112,123,126,126,126,126,126,126,126,126,126,126,126,126,126,126
951,ELC,48,2,"Guido Carrillo","Carrillo",carrillo-4,4,Delantero,558581,ok,2,1,3,2,2,1,2,0,2,0,3,0,0,3,0,1,2,0,6,3,3,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,8,10,11,13,13,15,15,18,18,18,21,21,22,24,24,30,33,36,36,39,41,48,48,48,48,48,48,48,48,48,48,48,48,48,48
953,ELC,37,1.7619047619047619,"Iván Marcone","Marcone",ivan-marcone,3,Centrocampista,561956,ok,7,4,4,2,2,2,0,0,0,0,0,1,1,0,3,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,15,17,19,21,21,21,21,21,21,22,23,23,26,30,35,35,35,35,36,36,36,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37
955,ELC,51,2.217391304347826,"Diego González","Diego Glez.",diego-glez,2,Defensa,558965,ok,2,1,5,8,4,-1,4,1,0,0,0,0,1,3,3,4,3,4,-2,0,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,16,20,19,23,24,24,24,24,24,25,28,31,35,38,42,40,40,44,49,50,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51
958,ELC,24,1,"Antonio Barragán","Barragán",a-barragan,2,Defensa,558538,ok,0,0,0,0,3,3,0,6,0,1,0,0,0,-2,1,0,4,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,12,12,13,13,13,13,11,12,12,16,16,16,16,22,22,22,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24
969,GET,0,0,"Rubén Yáñez","R. Yáñez",r-yanez,1,Portero,558439,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,CEL,2,0.09523809523809523,"José Manuel Fontán","Fontán",fontan,2,Defensa,558552,ok,2,0,0,0,-4,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
978,BET,17,0.85,"Juan Miranda","Miranda",miranda-2,2,Defensa,560557,injured,0,2,1,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,9,11,11,11,11,11,11,11,11,11,12,12,12,12,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
982,ATH,0,0,"Jokin Ezkieta","Jokin Ezkieta",jokin-ezkieta,1,Portero,558440,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,ALA,15,0.7142857142857143,"John Guidetti","Guidetti",guidetti,4,Delantero,558499,injured,3,2,1,0,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,14,8,10,10,12,12,12,12,12,13,13,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
988,ALA,7,0.2916666666666667,"Antonio Sivera Salvá","Sivera",sivera,1,Portero,558581,ok,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
991,BAR,48,2.1818181818181817,"Óscar Mingueza","Mingueza",mingueza,2,Defensa,584365,ok,0,0,1,0,2,7,8,-1,2,1,0,2,3,4,2,0,2,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,10,18,17,19,20,20,22,25,29,31,31,33,33,45,45,45,45,45,45,48,48,48,48,48,48,48,48,48,48,48,48,48,48
995,VIL,104,4.16,"Yéremi Jesús Pino Santos","Yéremi",yeremi,4,Delantero,6719643,ok,5,0,14,7,1,11,6,5,3,2,2,2,2,2,3,4,6,4,6,3,4,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19,79,20,31,37,42,45,47,49,51,53,55,58,62,68,72,85,88,92,96,99,101,104,104,104,104,104,104,104,104,104,104,104,104,104,104
996,VIL,93,4.428571428571429,"Étienne Capoue","Capoue",capoue,3,Centrocampista,3287837,doubtful,6,5,6,3,5,6,7,4,2,3,0,4,9,0,4,5,2,4,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,75,22,28,35,39,41,44,44,48,57,57,61,66,68,72,75,78,82,82,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
